,datetime,user,action,pc
491,2018-01-03 09:47:33,usr-ibv,login,pc42
492,2018-01-03 09:50:39,usr-kbn,login,pc83
493,2018-01-03 09:50:51,usr-knz,login,pc50
494,2018-01-03 09:51:49,usr-kaa,login,pc7
495,2018-01-03 09:53:59,usr-pkd,login,pc97
496,2018-01-03 09:56:54,usr-idz,login,pc89
497,2018-01-03 09:58:33,usr-ohq,login,pc57
498,2018-01-03 11:21:28,usr-gqn,login,pc36
499,2018-01-03 11:22:36,usr-nxa,login,pc9
500,2018-01-03 14:06:09,usr-ffq,logoff,pc27
501,2018-01-03 14:07:51,usr-awo,logoff,pc5
502,2018-01-03 14:15:01,usr-cef,logoff,pc77
503,2018-01-03 14:15:29,usr-nqv,logoff,pc16
504,2018-01-03 14:17:46,usr-amz,logoff,pc32
505,2018-01-03 14:46:19,usr-rud,logoff,pc13
506,2018-01-03 14:51:12,usr-mvs,logoff,pc58
507,2018-01-03 14:52:45,usr-knz,logoff,pc50
508,2018-01-03 15:00:42,usr-aoa,logoff,pc43
509,2018-01-03 15:02:46,usr-pkd,logoff,pc97
510,2018-01-03 15:03:43,usr-czr,logoff,pc41
511,2018-01-03 15:04:09,usr-kng,logoff,pc73
512,2018-01-03 15:06:26,usr-kdj,logoff,pc80
513,2018-01-03 15:26:26,usr-mja,logoff,pc71
514,2018-01-03 15:28:37,usr-fvh,logoff,pc94
515,2018-01-03 15:33:18,usr-rjr,logoff,pc96
516,2018-01-03 15:38:20,usr-tyw,logoff,pc81
517,2018-01-03 15:41:59,usr-qms,logoff,pc18
518,2018-01-03 15:43:52,usr-cil,logoff,pc87
519,2018-01-03 15:45:22,usr-lhv,logoff,pc11
520,2018-01-03 15:49:34,usr-wyv,logoff,pc21
521,2018-01-03 15:49:47,usr-vrt,logoff,pc31
522,2018-01-03 15:49:55,usr-zbg,logoff,pc92
523,2018-01-03 15:55:24,usr-csr,logoff,pc86
524,2018-01-03 15:56:06,usr-dpa,logoff,pc3
525,2018-01-03 16:07:16,usr-phx,logoff,pc19
526,2018-01-03 16:17:34,usr-xwq,logoff,pc15
527,2018-01-03 16:33:49,usr-zhs,logoff,pc6
528,2018-01-03 16:35:33,usr-bsg,logoff,pc64
529,2018-01-03 16:48:06,usr-slo,logoff,pc30
530,2018-01-03 16:56:39,usr-jeg,logoff,pc60
531,2018-01-03 16:57:12,usr-esr,logoff,pc82
532,2018-01-03 16:57:56,usr-tsz,logoff,pc85
533,2018-01-03 17:00:40,usr-idz,logoff,pc89
534,2018-01-03 17:05:06,usr-kba,logoff,pc98
535,2018-01-03 17:12:11,usr-ohq,logoff,pc57
536,2018-01-03 17:12:13,usr-xqz,logoff,pc33
537,2018-01-03 17:15:23,usr-dnm,logoff,pc95
538,2018-01-03 17:17:42,usr-ram,logoff,pc8
539,2018-01-03 17:21:39,usr-lpx,logoff,pc24
540,2018-01-03 17:24:05,usr-ufr,logoff,pc40
541,2018-01-03 17:26:00,usr-snf,logoff,pc93
542,2018-01-03 17:30:11,usr-lnl,logoff,pc37
543,2018-01-03 17:30:33,usr-mgl,logoff,pc67
544,2018-01-03 17:32:12,usr-cnd,logoff,pc91
545,2018-01-03 17:32:51,usr-kbn,logoff,pc83
546,2018-01-03 17:34:52,usr-jat,logoff,pc90
547,2018-01-03 17:35:49,usr-rtz,logoff,pc38
548,2018-01-03 17:41:28,usr-svn,logoff,pc68
549,2018-01-03 17:42:04,usr-ihi,logoff,pc44
550,2018-01-03 17:46:16,usr-fvi,logoff,pc47
551,2018-01-03 17:46:41,usr-ibv,logoff,pc42
552,2018-01-03 17:47:44,usr-esz,logoff,pc0
553,2018-01-03 17:49:44,usr-huz,logoff,pc56
554,2018-01-03 17:53:56,usr-kaa,logoff,pc7
555,2018-01-03 17:56:43,usr-idp,logoff,pc1
556,2018-01-03 17:57:13,usr-vun,logoff,pc59
557,2018-01-03 17:57:22,usr-ota,logoff,pc39
558,2018-01-03 18:11:40,usr-jow,logoff,pc48
559,2018-01-03 18:19:55,usr-yfq,logoff,pc23
560,2018-01-03 18:34:51,usr-kzs,logoff,pc72
561,2018-01-03 18:52:33,usr-bjw,logoff,pc25
562,2018-01-03 18:58:39,usr-pum,logoff,pc2
563,2018-01-03 19:00:38,usr-tss,logoff,pc26
564,2018-01-03 19:02:33,usr-aha,logoff,pc53
565,2018-01-03 19:11:30,usr-vrp,logoff,pc75
566,2018-01-03 19:26:04,usr-zee,logoff,pc84
567,2018-01-03 19:34:50,usr-tfl,logoff,pc45
568,2018-01-03 19:39:58,usr-jxf,logoff,pc62
569,2018-01-03 19:46:17,usr-bxf,logoff,pc54
570,2018-01-03 19:58:34,usr-oja,logoff,pc12
571,2018-01-03 20:08:35,usr-bpl,logoff,pc35
572,2018-01-03 20:13:19,usr-gtn,logoff,pc52
573,2018-01-03 20:17:45,usr-ywt,logoff,pc66
574,2018-01-03 20:27:02,usr-dix,logoff,pc51
575,2018-01-03 20:39:34,usr-qpa,logoff,pc70
576,2018-01-03 20:39:55,usr-qvn,logoff,pc55
577,2018-01-03 20:45:54,usr-ayg,logoff,pc28
578,2018-01-03 21:02:52,usr-rhm,logoff,pc29
579,2018-01-03 21:24:52,usr-cov,logoff,pc22
580,2018-01-03 21:25:50,usr-sof,logoff,pc65
581,2018-01-03 21:29:46,usr-dmr,logoff,pc74
582,2018-01-03 21:46:04,usr-ffi,logoff,pc46
583,2018-01-03 21:46:24,usr-srd,logoff,pc88
584,2018-01-03 22:17:31,usr-yrg,logoff,pc34
585,2018-01-03 22:22:31,usr-rgi,logoff,pc78
586,2018-01-03 22:29:30,usr-pda,logoff,pc49
587,2018-01-03 22:31:22,usr-mnt,logoff,pc4
588,2018-01-03 22:33:03,usr-xjd,logoff,pc14
589,2018-01-03 22:34:55,usr-jsp,logoff,pc17
590,2018-01-03 22:48:44,usr-nvf,logoff,pc20
591,2018-01-03 22:50:34,usr-yop,logoff,pc10
592,2018-01-03 22:55:06,usr-gqn,logoff,pc36
593,2018-01-03 22:57:20,usr-tqi,logoff,pc79
594,2018-01-03 22:58:51,usr-jxt,logoff,pc99
595,2018-01-03 23:00:27,usr-rhc,logoff,pc76
596,2018-01-03 23:05:14,usr-nxa,logoff,pc9
597,2018-01-03 23:15:42,usr-iea,logoff,pc63
598,2018-01-03 23:38:16,usr-jcc,logoff,pc61
599,2018-01-03 23:44:54,usr-pdv,logoff,pc69
600,2018-01-04 00:13:51,usr-rhc,login,pc76
601,2018-01-04 00:48:24,usr-aoa,login,pc43
602,2018-01-04 00:55:39,usr-qvn,login,pc55
603,2018-01-04 01:49:50,usr-rhm,login,pc29
604,2018-01-04 02:03:09,usr-dnm,login,pc95
605,2018-01-04 02:23:56,usr-mvs,login,pc58
606,2018-01-04 03:01:39,usr-ayg,login,pc28
607,2018-01-04 03:04:34,usr-esr,login,pc82
608,2018-01-04 03:29:14,usr-iea,login,pc63
609,2018-01-04 03:54:38,usr-bjw,login,pc25
610,2018-01-04 04:09:31,usr-xjd,login,pc14
611,2018-01-04 04:09:42,usr-slo,login,pc30
612,2018-01-04 04:10:25,usr-bpl,login,pc35
613,2018-01-04 04:17:03,usr-tqi,login,pc79
614,2018-01-04 04:33:00,usr-czr,login,pc41
615,2018-01-04 04:37:32,usr-jcc,login,pc61
616,2018-01-04 04:38:24,usr-qpa,login,pc70
617,2018-01-04 04:48:24,usr-jxf,login,pc62
618,2018-01-04 04:50:18,usr-rgi,login,pc78
619,2018-01-04 04:52:51,usr-pdv,login,pc69
620,2018-01-04 04:57:46,usr-srd,login,pc88
621,2018-01-04 05:00:31,usr-oja,login,pc12
622,2018-01-04 05:04:13,usr-zhs,login,pc6
623,2018-01-04 05:06:20,usr-nvf,login,pc20
624,2018-01-04 05:07:17,usr-jxt,login,pc99
625,2018-01-04 05:20:22,usr-yfq,login,pc23
626,2018-01-04 05:23:20,usr-pum,login,pc2
627,2018-01-04 05:24:18,usr-cil,login,pc87
628,2018-01-04 05:24:30,usr-dix,login,pc51
629,2018-01-04 05:28:58,usr-yrg,login,pc34
630,2018-01-04 05:30:03,usr-vrt,login,pc31
631,2018-01-04 05:36:36,usr-kzs,login,pc72
632,2018-01-04 05:43:48,usr-bsg,login,pc64
633,2018-01-04 05:56:47,usr-gtn,login,pc52
634,2018-01-04 05:59:07,usr-esz,login,pc0
635,2018-01-04 05:59:28,usr-tfl,login,pc45
636,2018-01-04 06:02:16,usr-pda,login,pc49
637,2018-01-04 06:03:31,usr-jsp,login,pc17
638,2018-01-04 06:04:10,usr-xwq,login,pc15
639,2018-01-04 06:12:35,usr-amz,login,pc32
640,2018-01-04 06:14:58,usr-tss,login,pc26
641,2018-01-04 06:17:00,usr-yop,login,pc10
642,2018-01-04 06:18:58,usr-tyw,login,pc81
643,2018-01-04 06:24:28,usr-dmr,login,pc74
644,2018-01-04 06:32:20,usr-phx,login,pc19
645,2018-01-04 06:33:22,usr-idp,login,pc1
646,2018-01-04 06:37:16,usr-jow,login,pc48
647,2018-01-04 06:48:43,usr-dpa,login,pc3
648,2018-01-04 06:49:36,usr-zee,login,pc84
649,2018-01-04 06:49:57,usr-gqn,login,pc36
650,2018-01-04 06:50:23,usr-jeg,login,pc60
651,2018-01-04 06:57:45,usr-aha,login,pc53
652,2018-01-04 06:59:50,usr-tsz,login,pc85
653,2018-01-04 07:06:51,usr-vrp,login,pc75
654,2018-01-04 07:17:07,usr-sof,login,pc65
655,2018-01-04 07:17:55,usr-ota,login,pc39
656,2018-01-04 07:20:15,usr-mnt,login,pc4
657,2018-01-04 07:31:11,usr-ffi,login,pc46
658,2018-01-04 07:41:51,usr-cnd,login,pc91
659,2018-01-04 07:51:46,usr-qms,login,pc18
660,2018-01-04 07:59:02,usr-wyv,login,pc21
661,2018-01-04 08:05:31,usr-kdj,login,pc80
662,2018-01-04 08:18:07,usr-knz,login,pc50
663,2018-01-04 08:21:24,usr-ffq,login,pc27
664,2018-01-04 08:38:41,usr-mja,login,pc71
665,2018-01-04 08:54:45,usr-nqv,login,pc16
666,2018-01-04 08:59:06,usr-lhv,login,pc11
667,2018-01-04 09:03:12,usr-lpx,login,pc24
668,2018-01-04 09:04:28,usr-huz,login,pc56
669,2018-01-04 09:05:29,usr-rjr,login,pc96
670,2018-01-04 09:13:07,usr-ihi,login,pc44
671,2018-01-04 09:16:39,usr-ibv,login,pc42
672,2018-01-04 09:16:57,usr-kba,login,pc98
673,2018-01-04 09:19:14,usr-kbn,login,pc83
674,2018-01-04 09:24:02,usr-nxa,login,pc9
675,2018-01-04 09:25:40,usr-jat,login,pc90
676,2018-01-04 09:26:31,usr-zbg,login,pc92
677,2018-01-04 09:26:48,usr-fvi,login,pc47
678,2018-01-04 09:27:33,usr-ram,login,pc8
679,2018-01-04 09:27:43,usr-fvh,login,pc94
680,2018-01-04 09:28:55,usr-cov,login,pc22
681,2018-01-04 09:29:42,usr-xqz,login,pc33
682,2018-01-04 09:30:07,usr-rud,login,pc13
683,2018-01-04 09:31:36,usr-csr,login,pc86
684,2018-01-04 09:32:56,usr-snf,login,pc93
685,2018-01-04 09:34:38,usr-ohq,login,pc57
686,2018-01-04 09:36:33,usr-rtz,login,pc38
687,2018-01-04 09:38:41,usr-kaa,login,pc7
688,2018-01-04 09:39:00,usr-pkd,login,pc97
689,2018-01-04 09:41:16,usr-awo,login,pc5
690,2018-01-04 09:41:22,usr-idz,login,pc89
691,2018-01-04 09:43:43,usr-ufr,login,pc40
692,2018-01-04 09:44:24,usr-kng,login,pc73
693,2018-01-04 09:45:54,usr-mgl,login,pc67
694,2018-01-04 09:46:14,usr-svn,login,pc68
695,2018-01-04 09:46:55,usr-vun,login,pc59
696,2018-01-04 09:48:29,usr-lnl,login,pc37
697,2018-01-04 09:58:50,usr-cef,login,pc77
698,2018-01-04 10:07:00,usr-bxf,login,pc54
699,2018-01-04 11:47:39,usr-ywt,login,pc66
700,2018-01-04 14:08:10,usr-cef,logoff,pc77
701,2018-01-04 14:13:51,usr-pkd,logoff,pc97
702,2018-01-04 14:19:26,usr-knz,logoff,pc50
703,2018-01-04 14:19:53,usr-awo,logoff,pc5
704,2018-01-04 14:35:16,usr-ffq,logoff,pc27
705,2018-01-04 14:47:06,usr-lhv,logoff,pc11
706,2018-01-04 14:50:21,usr-rjr,logoff,pc96
707,2018-01-04 14:58:15,usr-zbg,logoff,pc92
708,2018-01-04 15:02:58,usr-cil,logoff,pc87
709,2018-01-04 15:04:04,usr-bsg,logoff,pc64
710,2018-01-04 15:04:30,usr-slo,logoff,pc30
711,2018-01-04 15:04:31,usr-rhc,logoff,pc76
712,2018-01-04 15:07:00,usr-bjw,logoff,pc25
713,2018-01-04 15:09:09,usr-dpa,logoff,pc3
714,2018-01-04 15:13:18,usr-jeg,logoff,pc60
715,2018-01-04 15:14:40,usr-cnd,logoff,pc91
716,2018-01-04 15:19:27,usr-gtn,logoff,pc52
717,2018-01-04 15:22:42,usr-zhs,logoff,pc6
718,2018-01-04 15:24:32,usr-nqv,logoff,pc16
719,2018-01-04 15:30:38,usr-rud,logoff,pc13
720,2018-01-04 15:34:24,usr-mja,logoff,pc71
721,2018-01-04 15:35:11,usr-csr,logoff,pc86
722,2018-01-04 15:37:27,usr-idp,logoff,pc1
723,2018-01-04 15:41:55,usr-tyw,logoff,pc81
724,2018-01-04 15:47:05,usr-fvh,logoff,pc94
725,2018-01-04 15:49:47,usr-kng,logoff,pc73
726,2018-01-04 15:58:22,usr-kdj,logoff,pc80
727,2018-01-04 16:04:45,usr-tsz,logoff,pc85
728,2018-01-04 16:19:23,usr-xwq,logoff,pc15
729,2018-01-04 16:21:19,usr-mvs,logoff,pc58
730,2018-01-04 16:30:30,usr-vrt,logoff,pc31
731,2018-01-04 16:48:18,usr-wyv,logoff,pc21
732,2018-01-04 16:49:00,usr-yfq,logoff,pc23
733,2018-01-04 17:01:26,usr-svn,logoff,pc68
734,2018-01-04 17:03:13,usr-rgi,logoff,pc78
735,2018-01-04 17:04:52,usr-snf,logoff,pc93
736,2018-01-04 17:07:46,usr-kba,logoff,pc98
737,2018-01-04 17:12:59,usr-mnt,logoff,pc4
738,2018-01-04 17:14:51,usr-ohq,logoff,pc57
739,2018-01-04 17:20:07,usr-vun,logoff,pc59
740,2018-01-04 17:22:25,usr-lpx,logoff,pc24
741,2018-01-04 17:23:56,usr-fvi,logoff,pc47
742,2018-01-04 17:25:54,usr-lnl,logoff,pc37
743,2018-01-04 17:29:11,usr-rtz,logoff,pc38
744,2018-01-04 17:30:19,usr-jat,logoff,pc90
745,2018-01-04 17:31:35,usr-xqz,logoff,pc33
746,2018-01-04 17:31:46,usr-kbn,logoff,pc83
747,2018-01-04 17:33:25,usr-mgl,logoff,pc67
748,2018-01-04 17:34:40,usr-ihi,logoff,pc44
749,2018-01-04 17:36:48,usr-ibv,logoff,pc42
750,2018-01-04 17:37:03,usr-idz,logoff,pc89
751,2018-01-04 17:40:59,usr-kaa,logoff,pc7
752,2018-01-04 17:46:16,usr-ufr,logoff,pc40
753,2018-01-04 17:49:23,usr-huz,logoff,pc56
754,2018-01-04 17:59:51,usr-ram,logoff,pc8
755,2018-01-04 18:07:52,usr-tfl,logoff,pc45
756,2018-01-04 18:29:47,usr-pdv,logoff,pc69
757,2018-01-04 18:30:41,usr-vrp,logoff,pc75
758,2018-01-04 18:32:28,usr-dnm,logoff,pc95
759,2018-01-04 18:37:47,usr-jow,logoff,pc48
760,2018-01-04 18:41:44,usr-dmr,logoff,pc74
761,2018-01-04 18:53:14,usr-aoa,logoff,pc43
762,2018-01-04 19:05:27,usr-jxf,logoff,pc62
763,2018-01-04 19:09:00,usr-phx,logoff,pc19
764,2018-01-04 19:22:03,usr-zee,logoff,pc84
765,2018-01-04 19:33:36,usr-srd,logoff,pc88
766,2018-01-04 19:36:42,usr-nxa,logoff,pc9
767,2018-01-04 19:45:40,usr-qms,logoff,pc18
768,2018-01-04 20:02:04,usr-tqi,logoff,pc79
769,2018-01-04 20:19:43,usr-qvn,logoff,pc55
770,2018-01-04 20:38:18,usr-gqn,logoff,pc36
771,2018-01-04 20:38:19,usr-aha,logoff,pc53
772,2018-01-04 20:41:46,usr-xjd,logoff,pc14
773,2018-01-04 20:43:18,usr-esr,logoff,pc82
774,2018-01-04 20:52:27,usr-cov,logoff,pc22
775,2018-01-04 21:04:17,usr-yrg,logoff,pc34
776,2018-01-04 21:05:30,usr-sof,logoff,pc65
777,2018-01-04 21:24:37,usr-tss,logoff,pc26
778,2018-01-04 21:26:36,usr-iea,logoff,pc63
779,2018-01-04 21:31:15,usr-kzs,logoff,pc72
780,2018-01-04 21:41:37,usr-qpa,logoff,pc70
781,2018-01-04 21:47:53,usr-czr,logoff,pc41
782,2018-01-04 21:56:41,usr-oja,logoff,pc12
783,2018-01-04 22:09:48,usr-ffi,logoff,pc46
784,2018-01-04 22:11:01,usr-ota,logoff,pc39
785,2018-01-04 22:19:41,usr-yop,logoff,pc10
786,2018-01-04 22:20:44,usr-dix,logoff,pc51
787,2018-01-04 22:24:36,usr-bxf,logoff,pc54
788,2018-01-04 22:24:54,usr-jxt,logoff,pc99
789,2018-01-04 22:33:43,usr-pda,logoff,pc49
790,2018-01-04 22:38:12,usr-pum,logoff,pc2
791,2018-01-04 22:39:29,usr-amz,logoff,pc32
792,2018-01-04 23:07:47,usr-ywt,logoff,pc66
793,2018-01-04 23:11:06,usr-jcc,logoff,pc61
794,2018-01-04 23:11:35,usr-esz,logoff,pc0
795,2018-01-04 23:27:13,usr-jsp,logoff,pc17
796,2018-01-04 23:36:10,usr-rhm,logoff,pc29
797,2018-01-04 23:42:45,usr-ayg,logoff,pc28
798,2018-01-04 23:43:27,usr-nvf,logoff,pc20
799,2018-01-04 23:56:22,usr-bpl,logoff,pc35
800,2018-01-05 00:17:53,usr-cov,login,pc22
801,2018-01-05 00:24:07,usr-rhm,login,pc29
802,2018-01-05 00:39:26,usr-sof,login,pc65
803,2018-01-05 00:41:06,usr-pum,login,pc2
804,2018-01-05 00:53:04,usr-aoa,login,pc43
805,2018-01-05 01:03:13,usr-qvn,login,pc55
806,2018-01-05 01:12:52,usr-amz,login,pc32
807,2018-01-05 01:20:45,usr-xjd,login,pc14
808,2018-01-05 01:23:08,usr-czr,login,pc41
809,2018-01-05 01:24:54,usr-ayg,login,pc28
810,2018-01-05 01:55:00,usr-mnt,login,pc4
811,2018-01-05 01:55:02,usr-wyv,login,pc21
812,2018-01-05 01:59:25,usr-rhc,login,pc76
813,2018-01-05 02:11:45,usr-vrp,login,pc75
814,2018-01-05 02:44:55,usr-yfq,login,pc23
815,2018-01-05 02:56:30,usr-nxa,login,pc9
816,2018-01-05 03:05:55,usr-rgi,login,pc78
817,2018-01-05 03:17:14,usr-qms,login,pc18
818,2018-01-05 03:31:06,usr-gtn,login,pc52
819,2018-01-05 03:44:46,usr-bxf,login,pc54
820,2018-01-05 04:00:33,usr-tss,login,pc26
821,2018-01-05 04:08:06,usr-tyw,login,pc81
822,2018-01-05 04:08:28,usr-jxf,login,pc62
823,2018-01-05 04:17:48,usr-jsp,login,pc17
824,2018-01-05 04:20:51,usr-xwq,login,pc15
825,2018-01-05 04:26:21,usr-esr,login,pc82
826,2018-01-05 04:30:12,usr-ota,login,pc39
827,2018-01-05 04:31:42,usr-gqn,login,pc36
828,2018-01-05 04:37:59,usr-zhs,login,pc6
829,2018-01-05 04:43:59,usr-esz,login,pc0
830,2018-01-05 04:46:51,usr-zee,login,pc84
831,2018-01-05 04:53:07,usr-phx,login,pc19
832,2018-01-05 04:56:00,usr-pdv,login,pc69
833,2018-01-05 05:01:03,usr-tsz,login,pc85
834,2018-01-05 05:12:47,usr-mvs,login,pc58
835,2018-01-05 05:15:40,usr-pda,login,pc49
836,2018-01-05 05:16:11,usr-dmr,login,pc74
837,2018-01-05 05:16:39,usr-jeg,login,pc60
838,2018-01-05 05:16:39,usr-jow,login,pc48
839,2018-01-05 05:19:28,usr-vrt,login,pc31
840,2018-01-05 05:19:58,usr-nvf,login,pc20
841,2018-01-05 05:26:58,usr-bjw,login,pc25
842,2018-01-05 05:28:45,usr-idp,login,pc1
843,2018-01-05 05:33:13,usr-tqi,login,pc79
844,2018-01-05 05:34:57,usr-jcc,login,pc61
845,2018-01-05 05:35:11,usr-dnm,login,pc95
846,2018-01-05 05:40:33,usr-kzs,login,pc72
847,2018-01-05 05:43:40,usr-qpa,login,pc70
848,2018-01-05 05:46:36,usr-oja,login,pc12
849,2018-01-05 05:48:46,usr-bsg,login,pc64
850,2018-01-05 05:51:39,usr-dpa,login,pc3
851,2018-01-05 05:52:58,usr-jxt,login,pc99
852,2018-01-05 06:26:01,usr-slo,login,pc30
853,2018-01-05 06:27:07,usr-tfl,login,pc45
854,2018-01-05 06:28:50,usr-yrg,login,pc34
855,2018-01-05 06:37:17,usr-cnd,login,pc91
856,2018-01-05 06:48:27,usr-cil,login,pc87
857,2018-01-05 06:55:49,usr-iea,login,pc63
858,2018-01-05 06:58:12,usr-aha,login,pc53
859,2018-01-05 08:00:24,usr-ffq,login,pc27
860,2018-01-05 08:03:43,usr-nqv,login,pc16
861,2018-01-05 08:08:48,usr-rjr,login,pc96
862,2018-01-05 08:12:21,usr-csr,login,pc86
863,2018-01-05 08:27:52,usr-srd,login,pc88
864,2018-01-05 08:35:48,usr-cef,login,pc77
865,2018-01-05 08:39:48,usr-awo,login,pc5
866,2018-01-05 08:40:40,usr-lhv,login,pc11
867,2018-01-05 08:57:17,usr-bpl,login,pc35
868,2018-01-05 09:01:21,usr-mja,login,pc71
869,2018-01-05 09:01:42,usr-idz,login,pc89
870,2018-01-05 09:03:14,usr-rtz,login,pc38
871,2018-01-05 09:04:39,usr-snf,login,pc93
872,2018-01-05 09:11:34,usr-fvi,login,pc47
873,2018-01-05 09:13:44,usr-knz,login,pc50
874,2018-01-05 09:15:00,usr-ram,login,pc8
875,2018-01-05 09:15:23,usr-kdj,login,pc80
876,2018-01-05 09:16:46,usr-svn,login,pc68
877,2018-01-05 09:18:15,usr-mgl,login,pc67
878,2018-01-05 09:20:59,usr-ihi,login,pc44
879,2018-01-05 09:21:31,usr-pkd,login,pc97
880,2018-01-05 09:22:07,usr-rud,login,pc13
881,2018-01-05 09:23:03,usr-fvh,login,pc94
882,2018-01-05 09:24:08,usr-ohq,login,pc57
883,2018-01-05 09:24:28,usr-kbn,login,pc83
884,2018-01-05 09:25:28,usr-ufr,login,pc40
885,2018-01-05 09:25:59,usr-kaa,login,pc7
886,2018-01-05 09:34:42,usr-kng,login,pc73
887,2018-01-05 09:37:12,usr-lnl,login,pc37
888,2018-01-05 09:37:30,usr-jat,login,pc90
889,2018-01-05 09:39:25,usr-zbg,login,pc92
890,2018-01-05 09:40:15,usr-ibv,login,pc42
891,2018-01-05 09:43:12,usr-xqz,login,pc33
892,2018-01-05 09:48:19,usr-huz,login,pc56
893,2018-01-05 09:54:57,usr-vun,login,pc59
894,2018-01-05 09:55:18,usr-dix,login,pc51
895,2018-01-05 09:56:46,usr-lpx,login,pc24
896,2018-01-05 09:57:09,usr-kba,login,pc98
897,2018-01-05 10:45:19,usr-yop,login,pc10
898,2018-01-05 11:32:26,usr-ffi,login,pc46
899,2018-01-05 11:35:03,usr-ywt,login,pc66
900,2018-01-05 14:05:41,usr-mnt,logoff,pc4
901,2018-01-05 14:21:16,usr-pkd,logoff,pc97
902,2018-01-05 14:28:53,usr-pum,logoff,pc2
903,2018-01-05 14:40:46,usr-fvh,logoff,pc94
904,2018-01-05 14:42:58,usr-knz,logoff,pc50
905,2018-01-05 14:43:23,usr-rjr,logoff,pc96
906,2018-01-05 14:45:17,usr-kzs,logoff,pc72
907,2018-01-05 14:47:00,usr-rhc,logoff,pc76
908,2018-01-05 14:49:55,usr-csr,logoff,pc86
909,2018-01-05 14:57:57,usr-cnd,logoff,pc91
910,2018-01-05 15:00:55,usr-nqv,logoff,pc16
911,2018-01-05 15:03:02,usr-ffq,logoff,pc27
912,2018-01-05 15:06:18,usr-yfq,logoff,pc23
913,2018-01-05 15:07:33,usr-cef,logoff,pc77
914,2018-01-05 15:12:35,usr-awo,logoff,pc5
915,2018-01-05 15:15:31,usr-rud,logoff,pc13
916,2018-01-05 15:31:22,usr-lhv,logoff,pc11
917,2018-01-05 15:33:12,usr-dpa,logoff,pc3
918,2018-01-05 15:36:34,usr-vrt,logoff,pc31
919,2018-01-05 15:38:29,usr-mja,logoff,pc71
920,2018-01-05 15:45:57,usr-zhs,logoff,pc6
921,2018-01-05 15:47:01,usr-zbg,logoff,pc92
922,2018-01-05 15:51:20,usr-kng,logoff,pc73
923,2018-01-05 15:53:37,usr-cil,logoff,pc87
924,2018-01-05 15:55:59,usr-kdj,logoff,pc80
925,2018-01-05 15:56:23,usr-jeg,logoff,pc60
926,2018-01-05 16:12:31,usr-mvs,logoff,pc58
927,2018-01-05 16:14:58,usr-phx,logoff,pc19
928,2018-01-05 16:18:23,usr-slo,logoff,pc30
929,2018-01-05 16:20:50,usr-tyw,logoff,pc81
930,2018-01-05 16:23:04,usr-xwq,logoff,pc15
931,2018-01-05 16:32:35,usr-bsg,logoff,pc64
932,2018-01-05 16:43:03,usr-tsz,logoff,pc85
933,2018-01-05 17:07:08,usr-snf,logoff,pc93
934,2018-01-05 17:09:20,usr-lpx,logoff,pc24
935,2018-01-05 17:11:07,usr-kaa,logoff,pc7
936,2018-01-05 17:14:03,usr-ibv,logoff,pc42
937,2018-01-05 17:18:39,usr-jat,logoff,pc90
938,2018-01-05 17:18:56,usr-fvi,logoff,pc47
939,2018-01-05 17:23:50,usr-mgl,logoff,pc67
940,2018-01-05 17:33:14,usr-ohq,logoff,pc57
941,2018-01-05 17:34:38,usr-kbn,logoff,pc83
942,2018-01-05 17:35:55,usr-kba,logoff,pc98
943,2018-01-05 17:44:24,usr-rtz,logoff,pc38
944,2018-01-05 17:45:26,usr-ihi,logoff,pc44
945,2018-01-05 17:48:49,usr-esz,logoff,pc0
946,2018-01-05 17:49:17,usr-xqz,logoff,pc33
947,2018-01-05 17:50:17,usr-lnl,logoff,pc37
948,2018-01-05 17:52:53,usr-idz,logoff,pc89
949,2018-01-05 17:54:18,usr-vun,logoff,pc59
950,2018-01-05 17:55:31,usr-ufr,logoff,pc40
951,2018-01-05 17:55:53,usr-svn,logoff,pc68
952,2018-01-05 17:56:16,usr-ram,logoff,pc8
953,2018-01-05 17:59:28,usr-huz,logoff,pc56
954,2018-01-05 18:09:07,usr-zee,logoff,pc84
955,2018-01-05 18:25:53,usr-jow,logoff,pc48
956,2018-01-05 18:31:10,usr-idp,logoff,pc1
957,2018-01-05 18:35:18,usr-pda,logoff,pc49
958,2018-01-05 18:37:46,usr-amz,logoff,pc32
959,2018-01-05 18:58:00,usr-wyv,logoff,pc21
960,2018-01-05 19:22:57,usr-gqn,logoff,pc36
961,2018-01-05 19:26:02,usr-ota,logoff,pc39
962,2018-01-05 19:26:10,usr-ywt,logoff,pc66
963,2018-01-05 19:40:57,usr-yrg,logoff,pc34
964,2018-01-05 19:46:36,usr-dix,logoff,pc51
965,2018-01-05 19:52:11,usr-ayg,logoff,pc28
966,2018-01-05 19:58:42,usr-gtn,logoff,pc52
967,2018-01-05 19:59:42,usr-jsp,logoff,pc17
968,2018-01-05 20:26:35,usr-czr,logoff,pc41
969,2018-01-05 20:31:45,usr-yop,logoff,pc10
970,2018-01-05 20:42:05,usr-qms,logoff,pc18
971,2018-01-05 20:47:16,usr-rgi,logoff,pc78
972,2018-01-05 21:03:03,usr-rhm,logoff,pc29
973,2018-01-05 21:03:13,usr-dmr,logoff,pc74
974,2018-01-05 21:10:15,usr-jcc,logoff,pc61
975,2018-01-05 21:12:24,usr-qvn,logoff,pc55
976,2018-01-05 21:35:50,usr-pdv,logoff,pc69
